item_id,text,system,score
item-123,Given a PR description about unit conversion: Extract every date and normalise it to ISO 8601.,llama-3-8b,1
item-123,Given a PR description about unit conversion: Extract every date and normalise it to ISO 8601.,mistral-7b,1
item-123,Given a PR description about unit conversion: Extract every date and normalise it to ISO 8601.,claude-haiku,1
item-123,Given a PR description about unit conversion: Extract every date and normalise it to ISO 8601.,gpt-4o,0
item-123,Given a PR description about unit conversion: Extract every date and normalise it to ISO 8601.,claude-sonnet,1
item-123,Given a PR description about unit conversion: Extract every date and normalise it to ISO 8601.,gemini-flash,0
item-123,Given a PR description about unit conversion: Extract every date and normalise it to ISO 8601.,qwen-72b,1
item-124,Given a receipt about JSON extraction: List the table names this touches.,gpt-4o-mini,0
item-124,Given a receipt about JSON extraction: List the table names this touches.,llama-3-8b,0
item-124,Given a receipt about JSON extraction: List the table names this touches.,mistral-7b,0
item-124,Given a receipt about JSON extraction: List the table names this touches.,claude-haiku,1
item-124,Given a receipt about JSON extraction: List the table names this touches.,gpt-4o,0
item-124,Given a receipt about JSON extraction: List the table names this touches.,claude-sonnet,1
item-124,Given a receipt about JSON extraction: List the table names this touches.,gemini-flash,1
item-124,Given a receipt about JSON extraction: List the table names this touches.,qwen-72b,1
item-125,"Given a support ticket about summarisation: Say whether this describes a regression, in one word.",gpt-4o-mini,1
item-125,"Given a support ticket about summarisation: Say whether this describes a regression, in one word.",llama-3-8b,1
item-125,"Given a support ticket about summarisation: Say whether this describes a regression, in one word.",mistral-7b,0
item-125,"Given a support ticket about summarisation: Say whether this describes a regression, in one word.",claude-haiku,1
item-125,"Given a support ticket about summarisation: Say whether this describes a regression, in one word.",gpt-4o,1
item-125,"Given a support ticket about summarisation: Say whether this describes a regression, in one word.",claude-sonnet,1
item-125,"Given a support ticket about summarisation: Say whether this describes a regression, in one word.",gemini-flash,0
item-125,"Given a support ticket about summarisation: Say whether this describes a regression, in one word.",qwen-72b,1
item-126,Given a config file about code review: Name the file most likely to contain the bug.,gpt-4o-mini,0
item-126,Given a config file about code review: Name the file most likely to contain the bug.,llama-3-8b,0
item-126,Given a config file about code review: Name the file most likely to contain the bug.,mistral-7b,1
item-126,Given a config file about code review: Name the file most likely to contain the bug.,claude-haiku,1
item-126,Given a config file about code review: Name the file most likely to contain the bug.,gpt-4o,1
item-126,Given a config file about code review: Name the file most likely to contain the bug.,claude-sonnet,1
item-126,Given a config file about code review: Name the file most likely to contain the bug.,gemini-flash,1
item-126,Given a config file about code review: Name the file most likely to contain the bug.,qwen-72b,0
item-127,Given a git diff about regex writing: List the table names this touches.,gpt-4o-mini,0
item-127,Given a git diff about regex writing: List the table names this touches.,llama-3-8b,1
item-127,Given a git diff about regex writing: List the table names this touches.,mistral-7b,0
item-127,Given a git diff about regex writing: List the table names this touches.,claude-haiku,1
item-127,Given a git diff about regex writing: List the table names this touches.,gpt-4o,0
item-127,Given a git diff about regex writing: List the table names this touches.,claude-sonnet,0
item-127,Given a git diff about regex writing: List the table names this touches.,gemini-flash,1
item-127,Given a git diff about regex writing: List the table names this touches.,qwen-72b,1
item-128,Given a PR description about tone rewriting: Return the total as a number with no currency symbol.,gpt-4o-mini,0
item-128,Given a PR description about tone rewriting: Return the total as a number with no currency symbol.,llama-3-8b,0
item-128,Given a PR description about tone rewriting: Return the total as a number with no currency symbol.,mistral-7b,0
item-128,Given a PR description about tone rewriting: Return the total as a number with no currency symbol.,claude-haiku,0
item-128,Given a PR description about tone rewriting: Return the total as a number with no currency symbol.,gpt-4o,1
item-128,Given a PR description about tone rewriting: Return the total as a number with no currency symbol.,claude-sonnet,0
item-128,Given a PR description about tone rewriting: Return the total as a number with no currency symbol.,gemini-flash,0
item-128,Given a PR description about tone rewriting: Return the total as a number with no currency symbol.,qwen-72b,1
item-129,"Given a receipt about citation lookup: Summarise what changed, in under twenty words.",gpt-4o-mini,1
item-129,"Given a receipt about citation lookup: Summarise what changed, in under twenty words.",llama-3-8b,0
item-129,"Given a receipt about citation lookup: Summarise what changed, in under twenty words.",mistral-7b,0
item-129,"Given a receipt about citation lookup: Summarise what changed, in under twenty words.",claude-haiku,0
item-129,"Given a receipt about citation lookup: Summarise what changed, in under twenty words.",gpt-4o,1
item-129,"Given a receipt about citation lookup: Summarise what changed, in under twenty words.",claude-sonnet,1
item-129,"Given a receipt about citation lookup: Summarise what changed, in under twenty words.",gemini-flash,1
item-129,"Given a receipt about citation lookup: Summarise what changed, in under twenty words.",qwen-72b,1
item-130,"Given a PR description about arithmetic word problems: Say whether this describes a regression, in one word.",gpt-4o-mini,1
item-130,"Given a PR description about arithmetic word problems: Say whether this describes a regression, in one word.",llama-3-8b,1
item-130,"Given a PR description about arithmetic word problems: Say whether this describes a regression, in one word.",mistral-7b,0
item-130,"Given a PR description about arithmetic word problems: Say whether this describes a regression, in one word.",claude-haiku,1
item-130,"Given a PR description about arithmetic word problems: Say whether this describes a regression, in one word.",gpt-4o,1
item-130,"Given a PR description about arithmetic word problems: Say whether this describes a regression, in one word.",claude-sonnet,0
item-130,"Given a PR description about arithmetic word problems: Say whether this describes a regression, in one word.",gemini-flash,1
item-130,"Given a PR description about arithmetic word problems: Say whether this describes a regression, in one word.",qwen-72b,0
item-131,Given a changelog about SQL generation: Extract every date and normalise it to ISO 8601.,gpt-4o-mini,1
item-131,Given a changelog about SQL generation: Extract every date and normalise it to ISO 8601.,llama-3-8b,1
item-131,Given a changelog about SQL generation: Extract every date and normalise it to ISO 8601.,mistral-7b,0
item-131,Given a changelog about SQL generation: Extract every date and normalise it to ISO 8601.,claude-haiku,0
item-131,Given a changelog about SQL generation: Extract every date and normalise it to ISO 8601.,gpt-4o,1
item-131,Given a changelog about SQL generation: Extract every date and normalise it to ISO 8601.,claude-sonnet,1
item-131,Given a changelog about SQL generation: Extract every date and normalise it to ISO 8601.,gemini-flash,0
item-131,Given a changelog about SQL generation: Extract every date and normalise it to ISO 8601.,qwen-72b,1
item-132,Given a git diff about date parsing: List the table names this touches.,gpt-4o-mini,0
item-132,Given a git diff about date parsing: List the table names this touches.,llama-3-8b,0
item-132,Given a git diff about date parsing: List the table names this touches.,mistral-7b,1
item-132,Given a git diff about date parsing: List the table names this touches.,claude-haiku,0
item-132,Given a git diff about date parsing: List the table names this touches.,gpt-4o,0
item-132,Given a git diff about date parsing: List the table names this touches.,claude-sonnet,0
item-132,Given a git diff about date parsing: List the table names this touches.,gemini-flash,1
item-132,Given a git diff about date parsing: List the table names this touches.,qwen-72b,1
item-133,"Given an email thread about unit conversion: Say whether this describes a regression, in one word.",gpt-4o-mini,1
item-133,"Given an email thread about unit conversion: Say whether this describes a regression, in one word.",llama-3-8b,0
item-133,"Given an email thread about unit conversion: Say whether this describes a regression, in one word.",mistral-7b,0
item-133,"Given an email thread about unit conversion: Say whether this describes a regression, in one word.",claude-haiku,1
item-133,"Given an email thread about unit conversion: Say whether this describes a regression, in one word.",gpt-4o,1
item-133,"Given an email thread about unit conversion: Say whether this describes a regression, in one word.",claude-sonnet,1
item-133,"Given an email thread about unit conversion: Say whether this describes a regression, in one word.",gemini-flash,0
item-133,"Given an email thread about unit conversion: Say whether this describes a regression, in one word.",qwen-72b,1
item-134,"Given a git diff about JSON extraction: Summarise what changed, in under twenty words.",gpt-4o-mini,0
item-134,"Given a git diff about JSON extraction: Summarise what changed, in under twenty words.",llama-3-8b,1
item-134,"Given a git diff about JSON extraction: Summarise what changed, in under twenty words.",mistral-7b,0
item-134,"Given a git diff about JSON extraction: Summarise what changed, in under twenty words.",claude-haiku,1
item-134,"Given a git diff about JSON extraction: Summarise what changed, in under twenty words.",gpt-4o,0
item-134,"Given a git diff about JSON extraction: Summarise what changed, in under twenty words.",claude-sonnet,1
item-134,"Given a git diff about JSON extraction: Summarise what changed, in under twenty words.",gemini-flash,0
item-134,"Given a git diff about JSON extraction: Summarise what changed, in under twenty words.",qwen-72b,0
item-135,Given an email thread about summarisation: Rewrite this for a customer who is already annoyed.,gpt-4o-mini,0
item-135,Given an email thread about summarisation: Rewrite this for a customer who is already annoyed.,llama-3-8b,0
item-135,Given an email thread about summarisation: Rewrite this for a customer who is already annoyed.,mistral-7b,1
item-135,Given an email thread about summarisation: Rewrite this for a customer who is already annoyed.,claude-haiku,0
item-135,Given an email thread about summarisation: Rewrite this for a customer who is already annoyed.,gpt-4o,1
item-135,Given an email thread about summarisation: Rewrite this for a customer who is already annoyed.,claude-sonnet,1
item-135,Given an email thread about summarisation: Rewrite this for a customer who is already annoyed.,gemini-flash,0
item-135,Given an email thread about summarisation: Rewrite this for a customer who is already annoyed.,qwen-72b,1
item-136,Given a changelog about code review: Extract every date and normalise it to ISO 8601.,gpt-4o-mini,0
item-136,Given a changelog about code review: Extract every date and normalise it to ISO 8601.,llama-3-8b,0
item-136,Given a changelog about code review: Extract every date and normalise it to ISO 8601.,mistral-7b,1
item-136,Given a changelog about code review: Extract every date and normalise it to ISO 8601.,claude-haiku,1
item-136,Given a changelog about code review: Extract every date and normalise it to ISO 8601.,gpt-4o,1
item-136,Given a changelog about code review: Extract every date and normalise it to ISO 8601.,claude-sonnet,1
item-136,Given a changelog about code review: Extract every date and normalise it to ISO 8601.,gemini-flash,1
item-136,Given a changelog about code review: Extract every date and normalise it to ISO 8601.,qwen-72b,0
item-137,"Given an invoice about regex writing: Summarise what changed, in under twenty words.",gpt-4o-mini,1
item-137,"Given an invoice about regex writing: Summarise what changed, in under twenty words.",llama-3-8b,1
item-137,"Given an invoice about regex writing: Summarise what changed, in under twenty words.",mistral-7b,1
item-137,"Given an invoice about regex writing: Summarise what changed, in under twenty words.",claude-haiku,0
item-137,"Given an invoice about regex writing: Summarise what changed, in under twenty words.",gpt-4o,1
item-137,"Given an invoice about regex writing: Summarise what changed, in under twenty words.",claude-sonnet,1
item-137,"Given an invoice about regex writing: Summarise what changed, in under twenty words.",gemini-flash,1
item-137,"Given an invoice about regex writing: Summarise what changed, in under twenty words.",qwen-72b,1
item-138,Given a CSV export about tone rewriting: Rewrite this for a customer who is already annoyed.,gpt-4o-mini,0
item-138,Given a CSV export about tone rewriting: Rewrite this for a customer who is already annoyed.,llama-3-8b,1
item-138,Given a CSV export about tone rewriting: Rewrite this for a customer who is already annoyed.,mistral-7b,0
item-138,Given a CSV export about tone rewriting: Rewrite this for a customer who is already annoyed.,claude-haiku,1
item-138,Given a CSV export about tone rewriting: Rewrite this for a customer who is already annoyed.,gpt-4o,1
item-138,Given a CSV export about tone rewriting: Rewrite this for a customer who is already annoyed.,claude-sonnet,1
item-138,Given a CSV export about tone rewriting: Rewrite this for a customer who is already annoyed.,gemini-flash,1
item-138,Given a CSV export about tone rewriting: Rewrite this for a customer who is already annoyed.,qwen-72b,1
item-139,Given a git diff about citation lookup: Extract every date and normalise it to ISO 8601.,gpt-4o-mini,1
item-139,Given a git diff about citation lookup: Extract every date and normalise it to ISO 8601.,llama-3-8b,0
item-139,Given a git diff about citation lookup: Extract every date and normalise it to ISO 8601.,mistral-7b,1
item-139,Given a git diff about citation lookup: Extract every date and normalise it to ISO 8601.,claude-haiku,0
item-139,Given a git diff about citation lookup: Extract every date and normalise it to ISO 8601.,gpt-4o,1
item-139,Given a git diff about citation lookup: Extract every date and normalise it to ISO 8601.,claude-sonnet,1
item-139,Given a git diff about citation lookup: Extract every date and normalise it to ISO 8601.,gemini-flash,1
item-139,Given a git diff about citation lookup: Extract every date and normalise it to ISO 8601.,qwen-72b,0
item-140,Given a PR description about arithmetic word problems: Give the smallest regex that matches all of these and nothing else.,gpt-4o-mini,1
item-140,Given a PR description about arithmetic word problems: Give the smallest regex that matches all of these and nothing else.,llama-3-8b,0
item-140,Given a PR description about arithmetic word problems: Give the smallest regex that matches all of these and nothing else.,mistral-7b,0
item-140,Given a PR description about arithmetic word problems: Give the smallest regex that matches all of these and nothing else.,claude-haiku,0
item-140,Given a PR description about arithmetic word problems: Give the smallest regex that matches all of these and nothing else.,gpt-4o,1
item-140,Given a PR description about arithmetic word problems: Give the smallest regex that matches all of these and nothing else.,claude-sonnet,1
item-140,Given a PR description about arithmetic word problems: Give the smallest regex that matches all of these and nothing else.,gemini-flash,1
item-140,Given a PR description about arithmetic word problems: Give the smallest regex that matches all of these and nothing else.,qwen-72b,1
item-141,Given a receipt about SQL generation: Return the total as a number with no currency symbol.,gpt-4o-mini,1
item-141,Given a receipt about SQL generation: Return the total as a number with no currency symbol.,llama-3-8b,1
item-141,Given a receipt about SQL generation: Return the total as a number with no currency symbol.,mistral-7b,0
item-141,Given a receipt about SQL generation: Return the total as a number with no currency symbol.,claude-haiku,0
item-141,Given a receipt about SQL generation: Return the total as a number with no currency symbol.,gpt-4o,0
item-141,Given a receipt about SQL generation: Return the total as a number with no currency symbol.,claude-sonnet,1
item-141,Given a receipt about SQL generation: Return the total as a number with no currency symbol.,gemini-flash,1
item-141,Given a receipt about SQL generation: Return the total as a number with no currency symbol.,qwen-72b,0
item-142,"Given an invoice about date parsing: Summarise what changed, in under twenty words.",gpt-4o-mini,0
item-142,"Given an invoice about date parsing: Summarise what changed, in under twenty words.",llama-3-8b,0
item-142,"Given an invoice about date parsing: Summarise what changed, in under twenty words.",mistral-7b,1
item-142,"Given an invoice about date parsing: Summarise what changed, in under twenty words.",claude-haiku,0
item-142,"Given an invoice about date parsing: Summarise what changed, in under twenty words.",gpt-4o,1
item-142,"Given an invoice about date parsing: Summarise what changed, in under twenty words.",claude-sonnet,0
item-142,"Given an invoice about date parsing: Summarise what changed, in under twenty words.",gemini-flash,1
item-142,"Given an invoice about date parsing: Summarise what changed, in under twenty words.",qwen-72b,1
item-143,Given a stack trace about unit conversion: List the table names this touches.,gpt-4o-mini,1
item-143,Given a stack trace about unit conversion: List the table names this touches.,llama-3-8b,0
item-143,Given a stack trace about unit conversion: List the table names this touches.,mistral-7b,0
item-143,Given a stack trace about unit conversion: List the table names this touches.,claude-haiku,1
item-143,Given a stack trace about unit conversion: List the table names this touches.,gpt-4o,1
item-143,Given a stack trace about unit conversion: List the table names this touches.,claude-sonnet,1
item-143,Given a stack trace about unit conversion: List the table names this touches.,gemini-flash,1
item-143,Given a stack trace about unit conversion: List the table names this touches.,qwen-72b,1
item-144,Given an invoice about JSON extraction: Extract every date and normalise it to ISO 8601.,gpt-4o-mini,1
item-144,Given an invoice about JSON extraction: Extract every date and normalise it to ISO 8601.,llama-3-8b,0
item-144,Given an invoice about JSON extraction: Extract every date and normalise it to ISO 8601.,mistral-7b,1
item-144,Given an invoice about JSON extraction: Extract every date and normalise it to ISO 8601.,claude-haiku,1
item-144,Given an invoice about JSON extraction: Extract every date and normalise it to ISO 8601.,gpt-4o,1
item-144,Given an invoice about JSON extraction: Extract every date and normalise it to ISO 8601.,claude-sonnet,1
item-144,Given an invoice about JSON extraction: Extract every date and normalise it to ISO 8601.,gemini-flash,1
item-144,Given an invoice about JSON extraction: Extract every date and normalise it to ISO 8601.,qwen-72b,0
item-145,"Given an email thread about summarisation: Summarise what changed, in under twenty words.",gpt-4o-mini,0
item-145,"Given an email thread about summarisation: Summarise what changed, in under twenty words.",llama-3-8b,0
item-145,"Given an email thread about summarisation: Summarise what changed, in under twenty words.",mistral-7b,0
item-145,"Given an email thread about summarisation: Summarise what changed, in under twenty words.",claude-haiku,1
item-145,"Given an email thread about summarisation: Summarise what changed, in under twenty words.",gpt-4o,1
item-145,"Given an email thread about summarisation: Summarise what changed, in under twenty words.",claude-sonnet,0
item-145,"Given an email thread about summarisation: Summarise what changed, in under twenty words.",gemini-flash,1
item-145,"Given an email thread about summarisation: Summarise what changed, in under twenty words.",qwen-72b,0
item-146,"Given a log line about code review: Say whether this describes a regression, in one word.",gpt-4o-mini,0
item-146,"Given a log line about code review: Say whether this describes a regression, in one word.",llama-3-8b,1
item-146,"Given a log line about code review: Say whether this describes a regression, in one word.",mistral-7b,0
item-146,"Given a log line about code review: Say whether this describes a regression, in one word.",claude-haiku,0
item-146,"Given a log line about code review: Say whether this describes a regression, in one word.",gpt-4o,0
item-146,"Given a log line about code review: Say whether this describes a regression, in one word.",claude-sonnet,0
item-146,"Given a log line about code review: Say whether this describes a regression, in one word.",gemini-flash,0
item-146,"Given a log line about code review: Say whether this describes a regression, in one word.",qwen-72b,1
item-147,Given an email thread about regex writing: Name the file most likely to contain the bug.,gpt-4o-mini,1
item-147,Given an email thread about regex writing: Name the file most likely to contain the bug.,llama-3-8b,1
item-147,Given an email thread about regex writing: Name the file most likely to contain the bug.,mistral-7b,0
item-147,Given an email thread about regex writing: Name the file most likely to contain the bug.,claude-haiku,1
item-147,Given an email thread about regex writing: Name the file most likely to contain the bug.,gpt-4o,0
item-147,Given an email thread about regex writing: Name the file most likely to contain the bug.,claude-sonnet,1
item-147,Given an email thread about regex writing: Name the file most likely to contain the bug.,gemini-flash,1
item-147,Given an email thread about regex writing: Name the file most likely to contain the bug.,qwen-72b,1
item-148,Given a stack trace about tone rewriting: List the table names this touches.,gpt-4o-mini,0
item-148,Given a stack trace about tone rewriting: List the table names this touches.,llama-3-8b,0
item-148,Given a stack trace about tone rewriting: List the table names this touches.,mistral-7b,0
item-148,Given a stack trace about tone rewriting: List the table names this touches.,claude-haiku,0
item-148,Given a stack trace about tone rewriting: List the table names this touches.,gpt-4o,1
item-148,Given a stack trace about tone rewriting: List the table names this touches.,claude-sonnet,1
item-148,Given a stack trace about tone rewriting: List the table names this touches.,gemini-flash,1
item-148,Given a stack trace about tone rewriting: List the table names this touches.,qwen-72b,1
item-149,Given a support ticket about citation lookup: Return the total as a number with no currency symbol.,gpt-4o-mini,1
item-149,Given a support ticket about citation lookup: Return the total as a number with no currency symbol.,llama-3-8b,1
item-149,Given a support ticket about citation lookup: Return the total as a number with no currency symbol.,mistral-7b,1
item-149,Given a support ticket about citation lookup: Return the total as a number with no currency symbol.,claude-haiku,0
item-149,Given a support ticket about citation lookup: Return the total as a number with no currency symbol.,gpt-4o,1
item-149,Given a support ticket about citation lookup: Return the total as a number with no currency symbol.,claude-sonnet,1
item-149,Given a support ticket about citation lookup: Return the total as a number with no currency symbol.,gemini-flash,1
item-149,Given a support ticket about citation lookup: Return the total as a number with no currency symbol.,qwen-72b,0
item-150,"Given a config file about code review: Say whether this describes a regression, in one word. Answer concisely.",gpt-4o-mini,0
item-150,"Given a config file about code review: Say whether this describes a regression, in one word. Answer concisely.",llama-3-8b,0
item-150,"Given a config file about code review: Say whether this describes a regression, in one word. Answer concisely.",mistral-7b,0
item-150,"Given a config file about code review: Say whether this describes a regression, in one word. Answer concisely.",claude-haiku,0
item-150,"Given a config file about code review: Say whether this describes a regression, in one word. Answer concisely.",gpt-4o,0
item-150,"Given a config file about code review: Say whether this describes a regression, in one word. Answer concisely.",claude-sonnet,1
item-150,"Given a config file about code review: Say whether this describes a regression, in one word. Answer concisely.",gemini-flash,0
item-150,"Given a config file about code review: Say whether this describes a regression, in one word. Answer concisely.",qwen-72b,0
item-151,Given a support ticket about regex writing: Extract every date and normalise it to ISO 8601. Answer concisely.,gpt-4o-mini,1
item-151,Given a support ticket about regex writing: Extract every date and normalise it to ISO 8601. Answer concisely.,llama-3-8b,0
item-151,Given a support ticket about regex writing: Extract every date and normalise it to ISO 8601. Answer concisely.,mistral-7b,0
item-151,Given a support ticket about regex writing: Extract every date and normalise it to ISO 8601. Answer concisely.,claude-haiku,0
item-151,Given a support ticket about regex writing: Extract every date and normalise it to ISO 8601. Answer concisely.,gpt-4o,1
item-151,Given a support ticket about regex writing: Extract every date and normalise it to ISO 8601. Answer concisely.,claude-sonnet,1
item-151,Given a support ticket about regex writing: Extract every date and normalise it to ISO 8601. Answer concisely.,gemini-flash,0
item-151,Given a support ticket about regex writing: Extract every date and normalise it to ISO 8601. Answer concisely.,qwen-72b,1
item-152,Given a config file about tone rewriting: Give the smallest regex that matches all of these and nothing else. Answer concisely.,gpt-4o-mini,0
item-152,Given a config file about tone rewriting: Give the smallest regex that matches all of these and nothing else. Answer concisely.,llama-3-8b,0
item-152,Given a config file about tone rewriting: Give the smallest regex that matches all of these and nothing else. Answer concisely.,mistral-7b,1
item-152,Given a config file about tone rewriting: Give the smallest regex that matches all of these and nothing else. Answer concisely.,claude-haiku,0
item-152,Given a config file about tone rewriting: Give the smallest regex that matches all of these and nothing else. Answer concisely.,gpt-4o,1
item-152,Given a config file about tone rewriting: Give the smallest regex that matches all of these and nothing else. Answer concisely.,claude-sonnet,1
item-152,Given a config file about tone rewriting: Give the smallest regex that matches all of these and nothing else. Answer concisely.,gemini-flash,0
item-152,Given a config file about tone rewriting: Give the smallest regex that matches all of these and nothing else. Answer concisely.,qwen-72b,1
item-153,Given a log line about citation lookup: Return the total as a number with no currency symbol. Answer concisely.,gpt-4o-mini,0
item-153,Given a log line about citation lookup: Return the total as a number with no currency symbol. Answer concisely.,llama-3-8b,0
item-153,Given a log line about citation lookup: Return the total as a number with no currency symbol. Answer concisely.,mistral-7b,0
item-153,Given a log line about citation lookup: Return the total as a number with no currency symbol. Answer concisely.,claude-haiku,0
item-153,Given a log line about citation lookup: Return the total as a number with no currency symbol. Answer concisely.,gpt-4o,0
item-153,Given a log line about citation lookup: Return the total as a number with no currency symbol. Answer concisely.,claude-sonnet,1
item-153,Given a log line about citation lookup: Return the total as a number with no currency symbol. Answer concisely.,gemini-flash,1
item-153,Given a log line about citation lookup: Return the total as a number with no currency symbol. Answer concisely.,qwen-72b,1
item-154,"Given a PR description about arithmetic word problems: Summarise what changed, in under twenty words. Answer concisely.",gpt-4o-mini,1
item-154,"Given a PR description about arithmetic word problems: Summarise what changed, in under twenty words. Answer concisely.",llama-3-8b,0
item-154,"Given a PR description about arithmetic word problems: Summarise what changed, in under twenty words. Answer concisely.",mistral-7b,1
item-154,"Given a PR description about arithmetic word problems: Summarise what changed, in under twenty words. Answer concisely.",claude-haiku,1
item-154,"Given a PR description about arithmetic word problems: Summarise what changed, in under twenty words. Answer concisely.",gpt-4o,0
item-154,"Given a PR description about arithmetic word problems: Summarise what changed, in under twenty words. Answer concisely.",claude-sonnet,1
item-154,"Given a PR description about arithmetic word problems: Summarise what changed, in under twenty words. Answer concisely.",gemini-flash,1
item-154,"Given a PR description about arithmetic word problems: Summarise what changed, in under twenty words. Answer concisely.",qwen-72b,0
item-155,Given a stack trace about SQL generation: Rewrite this for a customer who is already annoyed. Answer concisely.,gpt-4o-mini,0
item-155,Given a stack trace about SQL generation: Rewrite this for a customer who is already annoyed. Answer concisely.,llama-3-8b,0
item-155,Given a stack trace about SQL generation: Rewrite this for a customer who is already annoyed. Answer concisely.,mistral-7b,0
item-155,Given a stack trace about SQL generation: Rewrite this for a customer who is already annoyed. Answer concisely.,claude-haiku,1
item-155,Given a stack trace about SQL generation: Rewrite this for a customer who is already annoyed. Answer concisely.,gpt-4o,1
item-155,Given a stack trace about SQL generation: Rewrite this for a customer who is already annoyed. Answer concisely.,claude-sonnet,1
item-155,Given a stack trace about SQL generation: Rewrite this for a customer who is already annoyed. Answer concisely.,gemini-flash,0
item-155,Given a stack trace about SQL generation: Rewrite this for a customer who is already annoyed. Answer concisely.,qwen-72b,1
item-156,Given a git diff about date parsing: Return the total as a number with no currency symbol. Answer concisely.,gpt-4o-mini,0
item-156,Given a git diff about date parsing: Return the total as a number with no currency symbol. Answer concisely.,llama-3-8b,0
item-156,Given a git diff about date parsing: Return the total as a number with no currency symbol. Answer concisely.,mistral-7b,1
item-156,Given a git diff about date parsing: Return the total as a number with no currency symbol. Answer concisely.,claude-haiku,1
item-156,Given a git diff about date parsing: Return the total as a number with no currency symbol. Answer concisely.,gpt-4o,1
item-156,Given a git diff about date parsing: Return the total as a number with no currency symbol. Answer concisely.,claude-sonnet,1
item-156,Given a git diff about date parsing: Return the total as a number with no currency symbol. Answer concisely.,gemini-flash,1
item-156,Given a git diff about date parsing: Return the total as a number with no currency symbol. Answer concisely.,qwen-72b,0
item-157,Given a config file about unit conversion: Give the smallest regex that matches all of these and nothing else. Answer concisely.,gpt-4o-mini,1
item-157,Given a config file about unit conversion: Give the smallest regex that matches all of these and nothing else. Answer concisely.,llama-3-8b,0
item-157,Given a config file about unit conversion: Give the smallest regex that matches all of these and nothing else. Answer concisely.,mistral-7b,1
item-157,Given a config file about unit conversion: Give the smallest regex that matches all of these and nothing else. Answer concisely.,claude-haiku,0
item-157,Given a config file about unit conversion: Give the smallest regex that matches all of these and nothing else. Answer concisely.,gpt-4o,0
item-157,Given a config file about unit conversion: Give the smallest regex that matches all of these and nothing else. Answer concisely.,claude-sonnet,1
item-157,Given a config file about unit conversion: Give the smallest regex that matches all of these and nothing else. Answer concisely.,gemini-flash,0
item-157,Given a config file about unit conversion: Give the smallest regex that matches all of these and nothing else. Answer concisely.,qwen-72b,1
item-158,"Given a git diff about JSON extraction: Say whether this describes a regression, in one word. Answer concisely.",gpt-4o-mini,0
item-158,"Given a git diff about JSON extraction: Say whether this describes a regression, in one word. Answer concisely.",llama-3-8b,0
item-158,"Given a git diff about JSON extraction: Say whether this describes a regression, in one word. Answer concisely.",mistral-7b,1
item-158,"Given a git diff about JSON extraction: Say whether this describes a regression, in one word. Answer concisely.",claude-haiku,0
item-158,"Given a git diff about JSON extraction: Say whether this describes a regression, in one word. Answer concisely.",gpt-4o,1
item-158,"Given a git diff about JSON extraction: Say whether this describes a regression, in one word. Answer concisely.",claude-sonnet,1
item-158,"Given a git diff about JSON extraction: Say whether this describes a regression, in one word. Answer concisely.",gemini-flash,0
item-158,"Given a git diff about JSON extraction: Say whether this describes a regression, in one word. Answer concisely.",qwen-72b,1
item-159,Given a PR description about summarisation: Extract every date and normalise it to ISO 8601. Answer concisely.,gpt-4o-mini,0
item-159,Given a PR description about summarisation: Extract every date and normalise it to ISO 8601. Answer concisely.,llama-3-8b,0
item-159,Given a PR description about summarisation: Extract every date and normalise it to ISO 8601. Answer concisely.,mistral-7b,0
item-159,Given a PR description about summarisation: Extract every date and normalise it to ISO 8601. Answer concisely.,claude-haiku,1
item-159,Given a PR description about summarisation: Extract every date and normalise it to ISO 8601. Answer concisely.,gpt-4o,1
item-159,Given a PR description about summarisation: Extract every date and normalise it to ISO 8601. Answer concisely.,claude-sonnet,1
item-159,Given a PR description about summarisation: Extract every date and normalise it to ISO 8601. Answer concisely.,gemini-flash,0
item-159,Given a PR description about summarisation: Extract every date and normalise it to ISO 8601. Answer concisely.,qwen-72b,1
item-160,Given a receipt about code review: Give the smallest regex that matches all of these and nothing else. Answer concisely.,gpt-4o-mini,0
item-160,Given a receipt about code review: Give the smallest regex that matches all of these and nothing else. Answer concisely.,llama-3-8b,0
item-160,Given a receipt about code review: Give the smallest regex that matches all of these and nothing else. Answer concisely.,mistral-7b,1
item-160,Given a receipt about code review: Give the smallest regex that matches all of these and nothing else. Answer concisely.,claude-haiku,1
item-160,Given a receipt about code review: Give the smallest regex that matches all of these and nothing else. Answer concisely.,gpt-4o,1
item-160,Given a receipt about code review: Give the smallest regex that matches all of these and nothing else. Answer concisely.,claude-sonnet,1
item-160,Given a receipt about code review: Give the smallest regex that matches all of these and nothing else. Answer concisely.,gemini-flash,1
item-160,Given a receipt about code review: Give the smallest regex that matches all of these and nothing else. Answer concisely.,qwen-72b,1
item-161,"Given a support ticket about regex writing: Say whether this describes a regression, in one word. Answer concisely.",gpt-4o-mini,1
item-161,"Given a support ticket about regex writing: Say whether this describes a regression, in one word. Answer concisely.",llama-3-8b,1
item-161,"Given a support ticket about regex writing: Say whether this describes a regression, in one word. Answer concisely.",mistral-7b,1
item-161,"Given a support ticket about regex writing: Say whether this describes a regression, in one word. Answer concisely.",claude-haiku,1
item-161,"Given a support ticket about regex writing: Say whether this describes a regression, in one word. Answer concisely.",gpt-4o,1
item-161,"Given a support ticket about regex writing: Say whether this describes a regression, in one word. Answer concisely.",claude-sonnet,1
